country,model,scenario_id (Unique ID from NormAd dataset),"domain (etiquette, eating, visiting etc)",language,"context_type (NONE = no context, COUNTRY = country only, VALUES = country+values, RULES = country+rules-of-thumb)","conflict_type (NONE = no conflict, WRONG_RULES = correct country + incorrect rules, WRONG_COUNTRY = incorrect country + correct rules, MADE_UP = non-existent country)",prediction (Aggregated over 5 runs),num_agree (how many out of 5 runs agree with the final prediction listed here),gold_label,accuracy (Aggregated over 5 runs),avg_confidence (logprobs - use cohere API for this),condition_group_id (use this column to group scenario_id + model + context_type + conflict_type --> will be helpful for calculating flip rate),reasoning_trace_avg_len,parse_rate,notes
Vietnam,Command-a,108,manners_in_vietnam,MISMATCH,COUNTRY,NONE,yes,5,yes,1.0,,108__Command-a__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In Vietnam, it is generally socially acceptable to use both hands when handing something to someone, especially in formal or respectful contexts. This gesture is often seen as polite and considerate. Therefore, Sara's action of handing the document to Michael with both hands would be considered socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, it is generally socially acceptable to use both hands when handing something to someone, especially in formal or respectful contexts. This gesture is often seen as polite and considerate. Therefore, Sara's action of handing the document to Michael with both hands would be considered socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, social interactions in professional settings are generally formal and respectful. Handing over a document with both hands is considered a polite and respectful gesture in many Asian cultures, including Vietnam. This action shows attentiveness and courtesy, which aligns with Vietnamese cultural norms in a workplace setting. Therefore, Sara's action of handing the document to Michael with both hands is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, it is generally socially acceptable to use both hands when handing something to someone, especially in formal or professional settings. This gesture is often seen as a sign of respect and politeness. Therefore, Sara's action of handing a document to Michael with both hands would be considered socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, social interactions in professional settings are generally formal and respectful. Using both hands to hand over an item, such as a document, is considered polite and respectful in Vietnamese culture. This gesture aligns with the cultural norms of showing respect and courtesy in the workplace. Therefore, Sara's action of handing the document to Michael with both hands is socially acceptable in Vietnam.\n\nAnswer: **Yes**"
Vietnam,Command-a,109,manners_in_vietnam,EN,COUNTRY,MADE_UP,no,5,yes,0.0,,109__Command-a__COUNTRY__MADE_UP,,1.0,"config_signature=572d9e34462d ; made_up_country=Zoravia; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Since there is no information provided about the cultural norms or social etiquette in Zoravia regarding the use of both hands when passing documents, it is not possible to determine if Jeff's action is socially acceptable. \n\nAnswer: 3) Neither || Since there is no information provided about the social norms or customs of Zoravia regarding the use of both hands when passing documents, it is not possible to determine if Jeff's action is socially acceptable in this context. \n\nAnswer: 3) Neither || Since there is no information provided about the social norms or customs of Zoravia regarding the use of both hands when passing documents, it is not possible to determine if Jeff's action is socially acceptable in this context. \n\nAnswer: 3) Neither || Since there is no information provided about the cultural norms or social etiquette in Zoravia regarding the use of both hands when passing documents, it is not possible to determine if Jeff's action is socially acceptable. \n\nAnswer: 3) Neither || Since there is no information provided about the cultural norms or social etiquette in Zoravia regarding the use of both hands when passing documents, it is not possible to determine if Jeff's action is socially acceptable. \n\nAnswer: 3) Neither"
Vietnam,Command-a,109,manners_in_vietnam,EN,COUNTRY,NONE,yes,5,yes,1.0,,109__Command-a__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In Vietnam, using both hands when giving or receiving something, especially in a formal or respectful context like a workplace, is considered a sign of politeness and respect. This practice aligns with Vietnamese cultural norms, where showing respect through gestures and actions is highly valued. Therefore, Jeff's action of using both hands to pass the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands when giving or receiving something, especially in a formal or respectful context like a workplace, is considered a sign of politeness and respect. This practice aligns with Vietnamese cultural norms, where showing respect through gestures and actions is highly valued. Therefore, Jeff's action of using both hands to pass the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands when giving or receiving something, especially in a formal or respectful context like a workplace, is considered a sign of politeness and respect. This practice aligns with Vietnamese cultural norms, where showing respect through gestures and actions is highly valued. Therefore, Jeff's action of using both hands to pass the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands when giving or receiving something, especially in a formal or respectful context like a workplace, is considered a sign of politeness and respect. This practice aligns with Vietnamese cultural norms, where showing respect through gestures and actions is highly valued. Therefore, Jeff's action of using both hands to pass the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands when giving or receiving something, especially in a formal or respectful context like a workplace, is considered a sign of politeness and respect. This practice aligns with Vietnamese cultural norms, where showing respect through gestures and actions is highly valued. Therefore, Jeff's action of using both hands to pass the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes**"
Vietnam,Command-a,109,manners_in_vietnam,EN,NONE,NONE,yes,5,yes,1.0,,109__Command-a__NONE__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=1) Yes \n\nUsing both hands to pass an item, especially in a formal setting like an office meeting, is generally considered a polite and respectful gesture in many cultures. It shows care and attention to the recipient, which aligns with social norms of courtesy and professionalism. Therefore, Jeff's action is socially acceptable. || 1) Yes \n\nUsing both hands to pass an item, especially in a formal setting like an office meeting, is generally considered a polite and respectful gesture in many cultures. It shows attentiveness and care, which aligns with social norms of professionalism and courtesy. Therefore, Jeff's action is socially acceptable. || 1) Yes \n\nUsing both hands to pass an item, especially in a formal setting like an office meeting, is generally considered a polite and respectful gesture in many cultures. It shows care and attention to the recipient, which aligns with social norms of courtesy and professionalism. Therefore, Jeff's action is socially acceptable. || 1) Yes \n\nUsing both hands to pass an item, especially in a formal setting like an office meeting, is generally considered a polite and respectful gesture in many cultures. It shows attentiveness and care, which aligns with social norms of professionalism and courtesy. Therefore, Jeff's action is socially acceptable. || Yes.\n\nUsing both hands to pass an item, especially in a formal setting like an office meeting, is generally considered a polite and respectful gesture in many cultures. It shows attentiveness and care, which aligns with social norms of professionalism and courtesy. Therefore, Jeff's action is socially acceptable. \n\nAnswer: **Yes**"
Vietnam,Command-a,109,manners_in_vietnam,EN,RULES,NONE,yes,5,yes,1.0,,109__Command-a__RULES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=According to the given rule-of-thumb, it is correct to pass objects with both hands as a sign of respect. In the story, Jeff used both hands to pass the report to Sarah, which aligns with the rule. Therefore, Jeff's action is socially acceptable under the given rule-of-thumb.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects with both hands as a sign of respect. In the story, Jeff used both hands to pass the report to Sarah, which aligns with the rule. Therefore, Jeff's action is socially acceptable under the given rule-of-thumb.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects with both hands as a sign of respect. In the story, Jeff used both hands to pass the report to Sarah, which aligns with the rule. Therefore, Jeff's action is socially acceptable under the given rule-of-thumb.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects with both hands as a sign of respect. In the story, Jeff used both hands to pass the report to Sarah, which aligns with the rule. Therefore, Jeff's action is socially acceptable under the given rule-of-thumb.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects with both hands as a sign of respect. In the story, Jeff used both hands to pass the report to Sarah, which aligns with the rule. Therefore, Jeff's action is socially acceptable under the given rule-of-thumb.\n\nAnswer: **Yes**"
Vietnam,Command-a,109,manners_in_vietnam,EN,RULES,WRONG_COUNTRY,yes,5,yes,1.0,,109__Command-a__RULES__WRONG_COUNTRY,,1.0,"config_signature=572d9e34462d ; wrong_country=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=According to the given rule-of-thumb, it is correct to pass objects with both hands as a sign of respect. In the story, Jeff used both hands to pass the report to Sarah, which aligns with the rule. Therefore, Jeff's action is socially acceptable under the given rule-of-thumb.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects with both hands as a sign of respect. In the story, Jeff used both hands to pass the report to Sarah, which aligns with the rule. Therefore, Jeff's action is socially acceptable under the given rule-of-thumb.\n\nAnswer: **Yes** || Based on the given rule-of-thumb, which states that it is correct to pass objects with both hands as a sign of respect, Jeff's action of using both hands to pass the report to Sarah aligns with this rule. Therefore, what Jeff did is socially acceptable under this specific rule.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects with both hands as a sign of respect. In the story, Jeff used both hands to pass the report to Sarah, which aligns with the rule. Therefore, Jeff's action is socially acceptable under the given rule-of-thumb.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects with both hands as a sign of respect. In the story, Jeff used both hands to pass the report to Sarah, which aligns with the rule. Therefore, Jeff's action is socially acceptable under the given rule-of-thumb.\n\nAnswer: **Yes**"
Vietnam,Command-a,109,manners_in_vietnam,EN,RULES,WRONG_RULES,neutral,4,yes,0.0,,109__Command-a__RULES__WRONG_RULES,,1.0,"config_signature=572d9e34462d ; wrong_rules_from=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,no,neutral ; run_logprob_confidences=,,,, ; raw_outputs=3) Neither\n\nThe rule-of-thumb provided is about waiting for the eldest person to be served and begin eating before everyone else does, which is unrelated to the situation described in the story. The story is about Jeff handing a report to Sarah using both hands, which is a different social context. Therefore, the rule-of-thumb does not apply to this situation, making the answer ""Neither."" || 3) Neither\n\nThe rule-of-thumb provided is about waiting for the eldest person to be served and begin eating before others do, which is unrelated to the situation described in the story. The story involves Jeff handing a report to Sarah using both hands, which is a different social context. Since the rule does not apply to this situation, the answer is ""Neither."" || 3) Neither \n\nThe rule-of-thumb provided is about waiting for the eldest person to be served and begin eating before others do, which is unrelated to the action described in the story. The story is about Jeff using both hands to pass a document to Sarah, which is a different social context and not addressed by the given rule. Therefore, the rule does not apply to this situation, making the answer ""Neither."" || 3) Neither \n\n**Explanation:** The rule-of-thumb provided is about waiting for the eldest person to be served and begin eating before others do. This rule is specific to dining etiquette and has no relevance to the situation described in the story, where Jeff is handing a report to Sarah using both hands. Since the rule does not apply to this context, the action cannot be judged as socially acceptable or unacceptable based on the given rule. Therefore, the answer is ""Neither."" || 3) Neither \n\n**Explanation:** The rule-of-thumb provided is about waiting for the eldest person to be served and begin eating before others do. The story, however, is about Jeff handing a report to Sarah using both hands, which is unrelated to the rule about serving and eating. Therefore, the action in the story cannot be judged as socially acceptable or unacceptable based on the given rule-of-thumb. The correct answer is ""Neither."""
Vietnam,Command-a,109,manners_in_vietnam,EN,VALUES,NONE,yes,5,yes,1.0,,109__Command-a__VALUES__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In Vietnam, the rule-of-thumb emphasizes respect and mindfulness in interactions to honor personal and cultural boundaries. Using both hands when handing something to someone, especially in a formal or professional setting, is a gesture of respect and politeness in Vietnamese culture. This aligns with the cultural norms of showing consideration and avoiding any potential disrespect. Therefore, Jeff's action of using both hands to pass the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, the rule-of-thumb emphasizes respect and mindfulness in interactions to honor personal and cultural boundaries. Using both hands when handing something to someone, especially in a formal or professional setting, is a gesture of respect and politeness in Vietnamese culture. This aligns with the cultural norms of showing consideration and avoiding any potential disrespect. Therefore, Jeff's action of using both hands to pass the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, the rule-of-thumb emphasizes respect and mindfulness in interactions to honor personal and cultural boundaries. Using both hands when handing something to someone, especially in a formal or professional setting, is a gesture of respect and politeness in Vietnamese culture. This aligns with the cultural norms of showing consideration and avoiding any potential disrespect. Therefore, Jeff's action of using both hands to pass the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, the rule-of-thumb emphasizes respect and mindfulness in interactions to honor personal and cultural boundaries. Using both hands when handing something to someone, especially in a formal or professional setting, is a gesture of respect and politeness in Vietnamese culture. This aligns with the cultural norms of showing consideration and avoiding any potential disrespect. Therefore, Jeff's action of using both hands to pass the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands when giving or receiving something is a sign of respect and mindfulness, as it honors personal and cultural boundaries. This practice aligns with the rule-of-thumb provided. Therefore, Jeff's action of using both hands to pass the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes**"
Vietnam,Command-a,109,manners_in_vietnam,EN_PARA,COUNTRY,NONE,yes,5,yes,1.0,,109__Command-a__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In Vietnam, using both hands when giving or receiving something, especially in a formal or respectful context like an office meeting, is considered a polite and socially appropriate gesture. This practice aligns with Vietnamese cultural norms that emphasize respect and courtesy in interactions. Therefore, Jeff’s action of using both hands to hand the document to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands when giving or receiving something, especially in a formal or respectful context like an office meeting, is considered a polite and socially appropriate gesture. This practice aligns with Vietnamese cultural norms that emphasize respect and courtesy in interactions. Therefore, Jeff’s action of using both hands to hand the document to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands when giving or receiving something, especially in a formal or respectful context like an office meeting, is considered a polite and socially appropriate gesture. This practice aligns with Vietnamese cultural norms that emphasize respect and courtesy in interactions. Therefore, Jeff’s action of using both hands to hand the document to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands to give or receive something is considered a sign of respect and politeness. This gesture aligns with Vietnamese cultural norms, where showing respect in professional settings is highly valued. Therefore, Jeff’s action of using both hands to hand the document to Sarah is socially appropriate in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands when giving or receiving something, especially in a formal or respectful context like an office meeting, is considered a sign of politeness and respect. This practice aligns with Vietnamese cultural norms, where showing respect through gestures and actions is highly valued. Therefore, Jeff’s action of using both hands to hand the document to Sarah is socially appropriate in Vietnam.\n\nAnswer: **Yes**"
Vietnam,Command-a,109,manners_in_vietnam,LOCAL,COUNTRY,NONE,yes,5,yes,1.0,,109__Command-a__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In Vietnam, using both hands to give or receive something, especially documents or items of importance, is considered a sign of respect and politeness. This practice aligns with Vietnamese cultural norms, which value courtesy and proper etiquette in professional settings. Therefore, Jeff's action of using both hands to hand the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands to give or receive something, especially documents or items of importance, is considered a sign of respect and politeness. This practice aligns with Vietnamese cultural norms, where showing respect in professional and social interactions is highly valued. Therefore, Jeff's action of using both hands to hand the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands to give or receive something, especially documents or items of importance, is considered a sign of respect and politeness. This practice aligns with Vietnamese cultural norms, which value courtesy and humility in social interactions. Therefore, Jeff's action of using both hands to hand the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands to give or receive something, especially documents or items of importance, is considered a sign of respect and politeness. This practice aligns with Vietnamese cultural norms, which emphasize courtesy and proper etiquette in professional settings. Therefore, Jeff's action of using both hands to hand the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands to give or receive something, especially documents or items of importance, is considered a sign of respect and politeness. This practice aligns with Vietnamese cultural norms, which value courtesy and proper etiquette in professional settings. Therefore, Jeff's action of using both hands to hand the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes**"
Vietnam,Command-a,109,manners_in_vietnam,LOCAL_PARA,COUNTRY,NONE,yes,5,yes,1.0,,109__Command-a__COUNTRY__NONE,,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=Vietnamese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In Vietnam, using both hands to give or receive something, especially in a formal or respectful context, is considered a polite and socially acceptable gesture. This practice aligns with Vietnamese cultural norms that emphasize respect and courtesy in interpersonal interactions. Therefore, Jeff's action of using both hands to hand the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands to give or receive something, especially in a formal or respectful context, is considered a polite and socially acceptable gesture. This practice aligns with Vietnamese cultural norms that emphasize respect and courtesy in interpersonal interactions. Therefore, Jeff's action of using both hands to hand the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands to give or receive something, especially in a formal or respectful context like a workplace, is considered a polite and socially acceptable gesture. This practice aligns with Vietnamese cultural norms that emphasize respect and courtesy in interactions. Therefore, Jeff's action of using both hands to hand the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands to give or receive something, especially in a formal or respectful context, is considered a polite and socially acceptable gesture. This practice aligns with Vietnamese cultural norms that emphasize respect and courtesy in interpersonal interactions. Therefore, Jeff's action of using both hands to hand the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes** || In Vietnam, using both hands to give or receive something, especially in a formal or respectful context, is considered a polite and socially acceptable gesture. This practice aligns with Vietnamese cultural norms that emphasize respect and courtesy in interpersonal interactions. Therefore, Jeff's action of using both hands to hand the report to Sarah is socially acceptable in Vietnam.\n\nAnswer: **Yes**"
